Regresyon Eğimi;R2;Uzaklık Skoru (Score);7 Günlük Kar (%);cluster;Beklenen 7G Kar (%);Kazanma İhtimali (%);ML Güven Skoru
-0,7845394518380688;-1,195119639559319;-0,11008664840802213;-0,738356478277448;3;0,7059377911854633;0,21303625459600956;0,5404987281947817
-0,48183847396071683;-1,2367335679141829;-1,026822853173928;-1,3885671845910343;4;0,8118582849256079;-0,02189506910953217;0,5851266145531021
1,4199153969634355;1,210308002174627;-0,6083651247434028;-0,5185340553454224;1;-0,1740081372844608;1,62262419682926;-0,12368487966179029
-0,6785344595771153;-1,32215282207787;-0,39924124228193997;-1,0184161082796268;4;-0,3449363681501377;-0,02189506910953217;-0,36758946240012796
-0,5148219349692451;-1,6026179162685452;-1,262019728178888;0,35974973074138716;4;-0,40064988430239273;-1,1965516876372408;-0,4512433721870042
0,47308643136973855;1,1019157789840879;-0,3742573917964137;1,2290875012703566;1;-0,16285271328569795;0,21303625459600956;-0,20254214342860408
-0,14256226511395678;0,9125553105254698;0,21795357272529708;0,3519537970524702;8;0,32694363605870114;-0,4917577165206157;0,12455672445624964
-0,6541336321291219;-1,1125669360623631;-0,23399596058328312;-0,45708487466998365;4;-1,0237454458544444;-1,1965516876372408;-0,8657274250094908
-0,30420261119402686;0,36218346903257753;-0,1879848560869441;-0,34791465937493743;2;-0,9071309893772024;0,21303625459600956;-0,8390928149095443
0,19820065475905363;1,2379223637410757;-0,35539781215117966;-0,7550864535391844;1;0,6914993972939354;0,6828989020070922;0,612448255874442
-0,3082550695661617;0,2748916228372763;0,26554035449099506;-1,0069435197780199;2;-0,008350281513845589;1,1527615494181764;0,009519157968867476
0,9957809978207226;1,5798641820731516;-0,5660472594479298;5,237570580641979;1;2,6535096528107385;2,0924868442403435;3,040562552464383
2,9920086402136086;1,490487719837643;0,5229227938989452;0,016502598699029127;5;2,076705606138767;1,3876928731237184;2,1429961782186306
-0,21086501924427015;0,7252496072863256;-0,26451588584977037;-0,5487874933934146;8;0,48405430728972426;0,9178302257126347;0,4574647760788901
-0,540610315656821;0,06364750867841966;-0,08377060107191468;-0,8113932819115987;2;0,1680426077202703;0,9178302257126347;0,1571627310291015
-0,6753043533993882;-0,9053163267232066;-0,32150052883477487;-0,6870613734625994;9;0,21579178974049515;0,21303625459600956;0,12129696406169346
-0,28017253096501954;-0,4307248365734134;-0,06697991828229463;-0,5567823171835975;9;0,1303946831171708;0,21303625459600956;0,04826032264704686
0,0412748619966973;0,3670986331610729;-0,5309034783380263;0,3436885039897273;2;0,9009940799831784;0,44796757830155215;0,7561074231863617
0,6043576308510139;0,9263190426049982;-0,02533654989513434;0,30673697002545836;1;-0,7272841562547993;-0,02189506910953217;-0,6824844904384069
-0,12294174872093903;-1,826511397575202;0,6292346179252573;0,8654408562408553;6;1,9697990923885957;2,0924868442403435;2,282553825479226
-0,2915522269733292;-1,370625841127272;-0,33175007954124763;-1,2596443314970591;4;-0,2565474365999156;-0,9616203639316991;-0,3432677486892648
-0,022216154562268157;1,0966994451386245;-0,18986732842754558;-0,2328469107083995;8;-0,01244084066072748;0,21303625459600956;-0,07390104023676601
-0,6834742908546995;-1,4481635088832683;-0,5109845104931616;-0,3032468060138023;4;-0,0026320903821576225;-0,2568263928150739;-0,10583513577981059
1,0313860027735344;0,5754103582709834;0,9295927595487369;-0,89648604374189;7;1,20926013968804;0,44796757830155215;1,029519451042522
-0,33294605589229964;0,30489225236699863;0,2146506830351338;-0,7895473876968869;2;-0,42560947630409146;-0,02189506910953217;-0,43403043955342213
-0,7246480479011339;-1,6318180668185318;-0,751895778996401;-1,054985928937835;4;-0,36490343740387915;-0,02189506910953217;-0,3840339954355278
0,46858478408438287;-0,08333832765903573;-1,3813324671123395;0,10393409865304602;0;0,9362879185509412;0,44796757830155215;0,787410771932827
1,3135411825834231;1,5859036968663454;-0,173570397857812;1,4554670432452452;1;-0,9425126332786096;-0,7266890402261574;-0,8309119228517904
-0,638305639968765;-0,7252916655511087;0,29715968191454245;-1,0484189412839666;9;-0,6782684721853071;-1,6664143350483243;-0,6334355036121897
-0,00494427611175588;-1,5926427089144877;0,5692207560331894;-0,6875642727063466;6;1,1393221306800105;1,1527615494181764;1,1364921529409548
-0,2105940100029852;-1,0732764321326693;-0,6805827497434974;-0,4598524213945156;4;0,24832273496420612;-0,02189506910953217;0,12100847832607307
0,17386951725231967;0,38112901730737686;-0,14132473822485328;-1,4910270081532166;2;-0,4233293150809289;-0,4917577165206157;-0,4458234276197392
-0,5418471886624668;-1,462109902441357;-0,777893878760207;3,8987327549329303;4;-0,5918470114098108;-0,7266890402261574;-0,5754331034552772
-0,569191593368208;-0,8169803129340772;0,566358620388775;1,178947460006356;9;0,7229033100001045;1,62262419682926;0,8138714716903717
-0,6257495813980058;-0,25327850505508476;-0,035277958906093844;-0,6081014226051334;2;0,2762703734045408;0,9178302257126347;0,26001025031536945
-0,10294554063429633;-0,7183153797408265;0,3046491144924754;-1,321760735663681;9;-0,8010744755081366;-1,4314830113427826;-0,7124762706746243
0,3262102434071866;1,448603595805812;-0,25375639788367776;-0,35081562040706593;1;0,18366777090016875;0,21303625459600956;0,0938226088099729
-0,6090036333062564;-0,815039647999417;-0,20338210233772222;-1,2208226078426534;9;0,5550984223870988;0,6828989020070922;0,4871487536464817
-0,6615701012786009;-1,4247232950696127;-0,5949696524897483;-0,552373046837647;4;-0,10961669608881403;-0,4917577165206157;-0,20732962205593133
0,5832540457578654;1,5928711784724716;-0,08167058850633596;-0,31790284600657664;1;-0,2949852378897451;0,9178302257126347;-0,2828469557677161
-0,5448532465070014;-1,3202920950729793;-0,36538197972521513;-0,5814239892618984;4;-0,4361322171219226;-0,02189506910953217;-0,44269678696789566
-0,580978848279562;-0,6176848447288024;-0,25531017918240784;-0,48602501552495364;9;-0,5944717610606084;-0,7266890402261574;-0,5773453751471059
0,963178896608033;-0,47306533477596496;-1,7756390638465012;2,471286824001722;0;1,2147152917517818;-1,1965516876372408;0,6232998379933046
-0,3666934611203537;1,0371406857357703;0,04220847186906956;-0,38726267057971736;8;0,16535445173822347;1,8575555205348018;0,2565391840272627
-0,7231525988671567;-0,8094757135702472;-0,08966064014971765;-0,9224849579044965;9;-0,10828427130525589;0,6828989020070922;-0,1222422082807955
-0,26629400512614965;0,5353030238337815;-0,14377883963349622;-0,4136590243401599;8;-0,7429310411507863;-0,2568263928150739;-0,6920826522665944
-0,6614671601307401;-1,2796479597722108;-0,2757539428631558;-1,227542541246123;4;-0,16993257438740245;-0,4917577165206157;-0,2531835739867442
-0,6116373139010411;-1,7240509787077734;-0,2722437750604157;-1,055859722972053;4;-0,3087823289610459;-0,9616203639316991;-0,37966907923580684
-0,5706691717998862;0,3306426428762026;0,0365805332845905;-0,7343461860037327;2;0,9329655439577843;1,62262419682926;1,0334529947298041
-0,3233664077855801;-1,73474416615583;0,22613008992015451;-0,2376388275271503;3;-0,16150359619089072;-1,1965516876372408;-0,2921629215623708
-0,23335532381044327;1,3509708256562685;-0,00966498944139071;0,20875333024390633;8;-0,5492246701558613;-0,2568263928150739;-0,5386853270298954
-0,31040475500551806;-0,9132009602366324;-0,7699244460685868;-1,3495593383778584;4;0,15207204427801213;-0,02189506910953217;0,04173807351327944
-0,6954665621377716;-1,7222591091829689;-0,37713911832122193;-1,0862488866290323;4;-0,9238399250249688;-0,9616203639316991;-0,8082889891744874
3,4743356431889025;1,0850774562489178;0,7991260684663897;-1,4752450485210773;5;4,885323081524633;1,62262419682926;5,1649176152105785
-0,24200237276352562;0,876960154647481;-0,5122605690737859;3,127393036556089;8;-0,7108024881075188;-0,9616203639316991;-0,6598279546153195
6,211112029267155;1,5119663761420947;-1,3905154094080594;1,53163973581402;5;6,952211158748714;3,0322121390625103;8,768259675696694
0,32919983135792696;0,7304864253741458;0,5328804834939229;-0,5281874803420475;7;-0,523738375863096;0,44796757830155215;-0,507537981949604
-0,3234383886218912;-0,6170345972543771;-0,5801279391527719;0,42909461913782126;9;-0,2701477944867384;-0,2568263928150739;-0,3176825482200036
0,9831509531815481;0,9283581651186488;0,2893374998436145;-0,7180375337873364;1;-0,7724191208648948;-0,2568263928150739;-0,7154344528876969
-0,6004120923770898;-1,7535291866195393;-0,5854793345681906;-1,058730620996536;4;-1,6345295434242504;-1,9013456587538662;-1,1774293353946823
-0,5417212804946174;-1,8118356115238887;-1,0520214603207936;-0,12428056623166889;4;-0,6080624793736595;-1,6664143350483243;-0,591182103748467
-0,7399628297378658;-1,4948392937193506;-0,05393463938776032;-0,12428056623166889;3;-0,607231800620539;-0,2568263928150739;-0,5846215479824367
7,3318430512280885;1,7514467703477734;0,5295626374417932;-0,48173732904297506;5;4,741621669871511;2,0924868442403435;5,355587686605024
-0,5471683298143953;-0,06493027190308369;0,08522611185581667;-0,2761746585120613;2;-0,3253380449277627;-0,7266890402261574;-0,38126694666876043
0,3760747904818492;1,5314125878759948;-0,16466877833216906;0,04195748281398765;1;-0,946843190683192;-0,02189506910953217;-0,8633095153329166
0,1814652722102952;-1,4099381962652664;-2,4362720196340883;-2,1471372820965935;0;-0,5501943500634663;-1,6664143350483243;-0,5563542335170878
-0,43980530634682735;0,22468406416342757;-0,2695271651649431;-0,6657094231752149;2;-0,22774232763220933;-0,7266890402261574;-0,3101632025950037
-0,15918075226771028;0,9492339310760458;0,11842830271614248;-0,46326782994285814;8;-0,2479910104539449;-0,2568263928150739;-0,3001364479600035
-0,7905586840514257;-1,5110320587597068;-0,29749042680230037;-1,1322399117912132;4;-0,616741200746138;-1,4314830113427826;-0,5956965028006892
-0,3645459824692072;-0,9913165766858256;-0,10038208295940872;0,041047147919104826;9;-0,06375550552847224;-0,2568263928150739;-0,15423916268206797
-0,7074278626393862;-1,0895636583828403;-0,3016797572293693;-1,1451635158155313;4;-0,45943341559926576;-0,02189506910953217;-0,4618872511895429
-0,4280609832133659;-1,0711354005121214;-0,15295788085031353;-0,5590879893689606;9;0,2611968685046834;-0,7266890402261574;0,04605537372289355
1,126198807334654;1,3786939883943226;-0,8122048528987746;0,7786220538507043;1;0,11399093218584848;-0,02189506910953217;0,010375127961968362
1,1629872885361372;0,43260866199181663;-0,6415321726385993;-2,228192532168277;1;-2,065777823597929;-1,1965516876372408;-1,5588888431771142
-0,1519532381632769;0,6702500323504146;0,10131754698762795;-1,3166223867919065;8;0,19614247258641215;1,3876928731237184;0,23678167415082246
-0,298551800039879;-0,7971490453468089;-0,7831087390652994;0,1764647740553011;9;0,4410163722713363;-0,4917577165206157;0,2112782629708083
-0,19519480157064326;-0,3337490266662427;-0,9998361041579507;1,2457449239451397;0;0,6979616603673396;-0,2568263928150739;0,4489695765821545
0,23791289558408815;-0,33703609119003736;-0,9625165868219575;0,42254593940781665;0;-1,157285468559054;-1,1965516876372408;-0,9545584378428082
-0,6884062343351675;-0,9097688281306778;-0,049970071013876634;0,13191714063360466;9;-0,3585555260214782;-0,2568263928150739;-0,3876932013442034
0,8653093922865627;0,9993973631229172;0,6806066071538522;-2,0021435720574265;7;-0,6379574592134116;-0,4917577165206157;-0,6089902235226475
